"review_id","rating_date","count_helpful","count_unhelpful","employee_job_end_year","employee_length","employee_status","covid_related_review","flags_business_outlook","flags_ceo_approval","flags_recommend_frend","rating_culture_values","rating_diversity_inclusion","rating_overall","rating_work_life","summary","company_name","employee_location","employee_job_title","advice_to_management","review_pros","review_cons","rating_compensation_benefits","rating_senior_leadership","rating_career_opportunities","sector","rating_year","helpfulness_score","career_missing","employee_job_quit","employee_job_start_year","has_review_text","distilbert_summary_label","distilbert_summary_score","distilbert_pros_label","distilbert_pros_score","distilbert_cons_label","distilbert_cons_score","distilbert_advice_label","distilbert_advice_score","distilbert_summary_signed","distilbert_pros_signed","distilbert_cons_signed","distilbert_advice_signed","roberta_summary_label","roberta_summary_score","roberta_pros_label","roberta_pros_score","roberta_cons_label","roberta_cons_score","roberta_advice_label","roberta_advice_score","roberta_summary_signed","roberta_pros_signed","roberta_cons_signed","roberta_advice_signed","vader_summary_neg","vader_summary_neu","vader_summary_pos","vader_summary_compound","vader_pros_neg","vader_pros_neu","vader_pros_pos","vader_pros_compound","vader_cons_neg","vader_cons_neu","vader_cons_pos","vader_cons_compound","vader_advice_neg","vader_advice_neu","vader_advice_pos","vader_advice_compound","summary_wc","pros_wc","cons_wc","advice_wc"
66476327,"2022-07-08",1,0,2022,2,"",0,"NEUTRAL","DISAPPROVE","NEGATIVE",1,1,2,3,"Run in the other direction.","Option Care Health","","","","Learning about IVs was interesting.","A company where small, insecure men with big egos succeed. Manager and supervisor temper tantrums are common. Type A management is encouraged over true team building. Lack of diversity in management.",3,2,3,"Healthcare",2022,1,TRUE,TRUE,2020,TRUE,"NEGATIVE",0.995315194129944,"POSITIVE",0.999228477478027,"NEGATIVE",0.997035503387451,"POSITIVE",0.748120903968811,-0.995315194129944,0.999228477478027,-0.997035503387451,0.748120903968811,"neutral",0.763146460056305,"positive",0.938709557056427,"negative",0.85659122467041,"positive",0.401298612356186,0,0.938709557056427,-0.85659122467041,0.401298612356186,0,1,0,0,0,0.597,0.403,0.4019,0.242,0.559,0.198,-0.2263,0,0,0,0,5,5,31,0
66414832,"2022-07-07",3,0,2022,1,"",0,"NEUTRAL","NO_OPINION","POSITIVE",3,4,1,3,"A good way to get your foot in the door to the IT Field.","Computer Upgrade King","","","","Experience gain is the main pro; one can start with no IT skills and get up to speed. Offers a diverse working environment.","Management is not forward-thinking. Low starting wage ($15/hour) for a technical job requiring attention to detail and production speed, especially during a recession. Back-breaking work. Unprofessional colleagues and horrendous workplace animosity, exacerbated by quotas creating a toxic environment. Slow communication to upper management; requests for improvements are usually rejected. Mandatory standing, based on the belief it improves production. Non-existent training and fluctuating procedures. Minor errors, easily fixable by QA, result in Non-Compliance Issues. Promised bonuses for harder work were delayed by three months, with metrics for awards only then being developed.",1,1,3,"Retail",2022,3,TRUE,TRUE,2021,TRUE,"POSITIVE",0.990477681159973,"POSITIVE",0.954876899719238,"NEGATIVE",0.999619960784912,"POSITIVE",0.748120903968811,0.990477681159973,0.954876899719238,-0.999619960784912,0.748120903968811,"positive",0.57404100894928,"positive",0.814572751522064,"negative",0.879288911819458,"positive",0.401298612356186,0.57404100894928,0.814572751522064,-0.879288911819458,0.401298612356186,0,0.818,0.182,0.4404,0.083,0.789,0.128,0.296,0.176,0.638,0.186,-0.19,0,0,0,0,14,23,91,0
42682841,"2021-02-18",3,0,2019,2,"",0,"NEGATIVE","APPROVE","NEGATIVE",1,1,1,1,"","Xellia Pharmaceuticals","","","","Great caring people, salary, flexibility.","Benefits, management, no work-life balance.",1,1,3,"Healthcare",2021,3,TRUE,TRUE,2017,TRUE,"POSITIVE",0.748120903968811,"POSITIVE",0.999792277812958,"POSITIVE",0.940792798995972,"POSITIVE",0.748120903968811,0.748120903968811,0.999792277812958,0.940792798995972,0.748120903968811,"positive",0.401298612356186,"positive",0.957196295261383,"neutral",0.563971996307373,"positive",0.401298612356186,0.401298612356186,0.957196295261383,0,0.401298612356186,0,0,0,0,0,0.171,0.829,0.8658,0.282,0.385,0.333,0.1027,0,0,0,0,0,5,5,0
42775988,"2021-02-19",3,0,2021,4,"",1,"NEGATIVE","NO_OPINION","POSITIVE",3,1,3,1,"I am grateful to have worked for Parexel. A great place to learn and grow professionally.","Parexel","","","","Amazing team members. Amazing opportunity for learning and growth. Direct management was supportive and helpful.","Lack of advancement and compensation; went 3 years without a raise or promotion despite being a top performer. Learning occurs through 'trial by fire' with an emotional cost. Overwhelming workload. Incompetent safety leads who require instruction on their job.",1,1,3,"Healthcare",2021,3,TRUE,TRUE,2017,TRUE,"POSITIVE",0.999813616275787,"POSITIVE",0.999887824058533,"NEGATIVE",0.998560726642609,"POSITIVE",0.748120903968811,0.999813616275787,0.999887824058533,-0.998560726642609,0.748120903968811,"positive",0.985975325107574,"positive",0.986396431922913,"negative",0.88930606842041,"positive",0.401298612356186,0.985975325107574,0.986396431922913,-0.88930606842041,0.401298612356186,0,0.664,0.336,0.7964,0,0.333,0.667,0.9517,0.201,0.705,0.094,-0.6114,0,0,0,0,16,15,39,0
58380762,"2022-01-22",8,0,2021,1,"",0,"NEGATIVE","NO_OPINION","NEGATIVE",1,1,1,1,"A company for nepotism.","REEF Technology","","","","Good pay.","Unprofessional managers, extremely rude and unorganized bosses. Constant need to reiterate availability, and paychecks were frequently incorrect. The company reduced full-time hours to less than 6 hours a week after hiring a replacement, seemingly to minimize unemployment benefits. Worst company to work for, with no central office or support for issues due to dispersed higher-ups.",4,1,3,"Hospitality",2022,8,TRUE,TRUE,2020,TRUE,"NEGATIVE",0.990871727466583,"POSITIVE",0.999843835830688,"NEGATIVE",0.99976772069931,"POSITIVE",0.748120903968811,-0.990871727466583,0.999843835830688,-0.99976772069931,0.748120903968811,"negative",0.741183280944824,"positive",0.888410568237305,"negative",0.928342044353485,"positive",0.401298612356186,-0.741183280944824,0.888410568237305,-0.928342044353485,0.401298612356186,0,1,0,0,0.326,0,0.674,0.3612,0.229,0.695,0.077,-0.8883,0,0,0,0,4,2,55,0
4719831,"2014-08-05",1,1,2014,1,"",0,"POSITIVE","APPROVE","POSITIVE",5,3,5,5,"Outstanding company.","ASB Viagens e Turismo","","","","Professional organization with a class-act Branch Manager in Charlotte who expected 100% effort. The office and company had a strong team feel. The VP of Sales was always available and helpful. The owner genuinely cares about employees, aiming to be the best, not the biggest, payroll company.","",4,5,3,"Hospitality",2014,0,TRUE,TRUE,2013,TRUE,"POSITIVE",0.999855756759644,"POSITIVE",0.999575078487396,"POSITIVE",0.748120903968811,"POSITIVE",0.748120903968811,0.999855756759644,0.999575078487396,0.748120903968811,0.748120903968811,"positive",0.954813778400421,"positive",0.925332486629486,"positive",0.401298612356186,"positive",0.401298612356186,0.954813778400421,0.925332486629486,0.401298612356186,0.401298612356186,0,0.2,0.8,0.6124,0,0.764,0.236,0.9231,0,0,0,0,0,0,0,0,2,47,0,0
66353698,"2022-07-06",1,0,2020,6,"",0,"NEUTRAL","DISAPPROVE","NEGATIVE",3,4,3,4,"An ever-changing workplace.","Agent Provocateur","","","","Many passionate people dedicated to the brand's success. Made great friends. Fun product and photoshoots with great content, despite limitations in a censored world. Survived many redundancies.","The company changed hands multiple times, leading to shifting brand directions and a struggle to maintain authenticity while promoting a niche, underground history with restrictions on nudity and 'adult sites'. Initially, many toxic individuals in senior positions, but the environment improved after their departure. A subsequent acquisition by Four Marketing introduced new problems: the present agency disregarded AP staff's brand/customer knowledge, leading to a lack of collaboration and independence. They ridiculed teams and interrogated individuals. Two men from Present exhibited misogynistic and unprofessional behavior, but are believed to have left.",2,3,3,"Retail",2022,1,TRUE,TRUE,2014,TRUE,"POSITIVE",0.999521970748901,"POSITIVE",0.999830365180969,"NEGATIVE",0.999273598194122,"POSITIVE",0.748120903968811,0.999521970748901,0.999830365180969,-0.999273598194122,0.748120903968811,"neutral",0.583148837089539,"positive",0.979993343353271,"negative",0.787828326225281,"positive",0.401298612356186,0,0.979993343353271,-0.787828326225281,0.401298612356186,0,1,0,0,0.034,0.378,0.588,0.9806,0.207,0.739,0.054,-0.9497,0,0,0,0,3,27,90,0
53695640,"2021-10-07",2,0,2021,2,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Teamwork is lacking.","Tech USA","","","","Everyone was willing to share knowledge and positive information. One is able to learn a lot and to benefit from teamwork. Positive environment, great employer, and a good place to work.","Ineffective communication strategies lead to disorganization. Employees act independently when they don't fully understand tasks. Teamwork is lacking.",1,1,3,"Professional Services",2021,2,TRUE,TRUE,2019,TRUE,"NEGATIVE",0.999797523021698,"POSITIVE",0.999858617782593,"NEGATIVE",0.99976509809494,"POSITIVE",0.748120903968811,-0.999797523021698,0.999858617782593,-0.99976509809494,0.748120903968811,"negative",0.739080667495728,"positive",0.977262377738953,"negative",0.81923919916153,"positive",0.401298612356186,-0.739080667495728,0.977262377738953,-0.81923919916153,0.401298612356186,0,1,0,0,0,0.563,0.437,0.9607,0.081,0.919,0,-0.128,0,0,0,0,3,31,18,0
66652179,"2022-07-13",5,0,2022,1,"",0,"NEUTRAL","DISAPPROVE","NEGATIVE",2,5,3,1,"Preys on industry newbies, similar to the rest of the industry.","New American Funding","","","","Nice coworkers, happy hours, and a relaxed day-to-day compared to other industry companies.","Compensation plan is inadequate for responsibilities. Promotion to Senior Loan Officer is a pay cut unless you are a top producer. Remote work is only for top-producing Senior LOs; others are in-office and constantly monitored. Numerous metrics (20-30) are tracked and used against employees daily, often inaccurately adjusted.",1,2,3,"Finance",2022,5,TRUE,TRUE,2021,TRUE,"NEGATIVE",0.984370410442352,"POSITIVE",0.999868988990784,"NEGATIVE",0.997884929180145,"POSITIVE",0.748120903968811,-0.984370410442352,0.999868988990784,-0.997884929180145,0.748120903968811,"neutral",0.478601694107056,"positive",0.959051728248596,"negative",0.748623251914978,"positive",0.401298612356186,0,0.959051728248596,-0.748623251914978,0.401298612356186,0,1,0,0,0,0.508,0.492,0.8658,0.119,0.846,0.035,-0.5267,0,0,0,0,11,13,48,0
66348372,"2022-07-06",3,0,2022,4,"",0,"NEUTRAL","DISAPPROVE","NEGATIVE",3,3,2,4,"Poorly managed work experience.","DRT Strategies","","","","Very good benefits and work-life balance.","Poor management, lack of career advancement opportunities, high turnover, and lack of collaboration between accounts.",3,1,3,"Professional Services",2022,3,TRUE,TRUE,2018,TRUE,"NEGATIVE",0.999806821346283,"POSITIVE",0.999877333641052,"NEGATIVE",0.999809563159943,"POSITIVE",0.748120903968811,-0.999806821346283,0.999877333641052,-0.999809563159943,0.748120903968811,"negative",0.890888392925262,"positive",0.974787950515747,"negative",0.886845648288727,"positive",0.401298612356186,-0.890888392925262,0.974787950515747,-0.886845648288727,0.401298612356186,0,1,0,0,0,0.397,0.603,0.7245,0.362,0.516,0.122,-0.6249,0,0,0,0,4,6,15,0
66082123,"2022-06-28",1,0,2022,9,"",0,"NEUTRAL","DISAPPROVE","NEGATIVE",1,5,1,1,"Good company to start your career.","Clean Harbors","","","","Good for first-time workers.","Poor management, low pay, breaks codes, and poor upkeep of facilities and equipment.",2,2,3,"Energy/Mining",2022,1,TRUE,TRUE,2013,TRUE,"POSITIVE",0.999858021736145,"POSITIVE",0.999786913394928,"NEGATIVE",0.999805510044098,"POSITIVE",0.748120903968811,0.999858021736145,0.999786913394928,-0.999805510044098,0.748120903968811,"positive",0.927917778491974,"positive",0.877239346504211,"negative",0.910867214202881,"positive",0.401298612356186,0.927917778491974,0.877239346504211,-0.910867214202881,0.401298612356186,0,0.633,0.367,0.4404,0,0.508,0.492,0.4404,0.519,0.481,0,-0.8271,0,0,0,0,6,4,13,0
53682330,"2021-10-07",3,0,2020,1,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,2,1,1,"Glorified slave labor.","The Real Deal Inc","","","","Travel opportunities pre-pandemic, though accommodations involved sharing a 2-bedroom, 1-bath Airbnb with a male coworker.","Upper-level management is ineffective and often absent, hiding in offices or gossiping. The atmosphere is anxiety-inducing due to inconsistent feedback and threats to job security. High turnover is caused by constant hiring, firing, and quitting due to emotional trauma. A notable incident involved the CEO's assistant quitting on the spot due to the environment.",1,1,3,"Media",2021,3,TRUE,TRUE,2019,TRUE,"NEGATIVE",0.983771979808807,"NEGATIVE",0.740001678466797,"NEGATIVE",0.999307155609131,"POSITIVE",0.748120903968811,-0.983771979808807,-0.740001678466797,-0.999307155609131,0.748120903968811,"negative",0.786750435829163,"neutral",0.893232226371765,"negative",0.895581364631653,"positive",0.401298612356186,-0.786750435829163,0,-0.895581364631653,0.401298612356186,0,0.377,0.623,0.5106,0,0.707,0.293,0.6597,0.222,0.715,0.062,-0.8519,0,0,0,0,3,15,54,0
53541765,"2021-10-05",1,0,2021,20,"",1,"POSITIVE","APPROVE","POSITIVE",3,4,3,4,"Previous employee.","Capsa Healthcare","","","","Good pay, supportive coworkers, multiple divisions, and a strong product suite (carts).","Lack of direction from direct manager, who would not return calls unless success was tied to their personal agenda.",4,2,3,"Healthcare",2021,1,TRUE,TRUE,2001,TRUE,"POSITIVE",0.992770612239838,"POSITIVE",0.999741733074188,"NEGATIVE",0.999694108963013,"POSITIVE",0.748120903968811,0.992770612239838,0.999741733074188,-0.999694108963013,0.748120903968811,"neutral",0.87079781293869,"positive",0.958460450172424,"negative",0.858887672424316,"positive",0.401298612356186,0,0.958460450172424,-0.858887672424316,0.401298612356186,0,1,0,0,0.079,0.449,0.472,0.7906,0.1,0.739,0.161,0.34,0,0,0,0,2,12,19,0
66359533,"2022-07-06",1,0,2018,4,"",0,"NEUTRAL","DISAPPROVE","NEGATIVE",1,3,2,3,"Money-hungry, not focused on education.","Aviation Institute Of Maintenance","","","","Consistent 9-5 schedule with weekends and holidays off.","Education is run like a business, with the owner prioritizing money. Instructors receive poor salaries, making it hard to find quality staff. Tuition is high, and the company nickel and dimes for everything.",1,2,3,"Education",2022,1,TRUE,TRUE,2014,TRUE,"NEGATIVE",0.998899698257446,"POSITIVE",0.99830436706543,"NEGATIVE",0.997704446315765,"POSITIVE",0.748120903968811,-0.998899698257446,0.99830436706543,-0.997704446315765,0.748120903968811,"negative",0.727405071258545,"neutral",0.661525845527649,"negative",0.895246863365173,"positive",0.401298612356186,-0.727405071258545,0,-0.895246863365173,0.401298612356186,0.353,0.647,0,-0.2924,0,0.729,0.271,0.3818,0.122,0.811,0.068,-0.25,0,0,0,0,5,8,33,0
66347664,"2022-07-06",2,0,2020,2,"",0,"NEGATIVE","NO_OPINION","NEGATIVE",1,1,1,1,"Worst place to work.","BHIVE Workspace","","","","Monappa is a good colleague with great work ethics who truly cares for his team.","Micromanaging CEO with no work ethics. Value is placed on employees from a certain dominant linguistic group, while hard work and loyalty are not valued. The CEO has no respect for employees.",1,1,3,"Real Estate",2022,2,TRUE,TRUE,2018,TRUE,"NEGATIVE",0.999780476093292,"POSITIVE",0.999789535999298,"NEGATIVE",0.998512923717499,"POSITIVE",0.748120903968811,-0.999780476093292,0.999789535999298,-0.998512923717499,0.748120903968811,"negative",0.941824972629547,"positive",0.965202748775482,"negative",0.888453543186188,"positive",0.401298612356186,-0.941824972629547,0.965202748775482,-0.888453543186188,0.401298612356186,0.577,0.423,0,-0.6249,0,0.46,0.54,0.9169,0.206,0.602,0.192,0.1129,0,0,0,0,4,15,32,0
66400033,"2022-07-07",1,0,2022,20,"",0,"NEGATIVE","NO_OPINION","POSITIVE",5,5,3,2,"Useful for starting a career in scientific sales.","Phenomenex","","","","Strong initial technical training, offering much to learn in the first couple of years. Good camaraderie among staff. Fun charity activities.","Excessive micromanagement and overly high productivity expectations, often affected by external factors. R&D offers only niche products, hindering mass-market sales and business growth. Career progression is challenging unless senior positions become vacant, and sometimes the best person is not promoted.",2,1,3,"Healthcare",2022,1,TRUE,TRUE,2002,TRUE,"POSITIVE",0.919832050800323,"POSITIVE",0.999839663505554,"NEGATIVE",0.999114215373993,"POSITIVE",0.748120903968811,0.919832050800323,0.999839663505554,-0.999114215373993,0.748120903968811,"positive",0.535334885120392,"positive",0.970472633838654,"negative",0.731773257255554,"positive",0.401298612356186,0.535334885120392,0.970472633838654,-0.731773257255554,0.401298612356186,0,0.707,0.293,0.4404,0,0.58,0.42,0.9062,0.083,0.739,0.177,0.6671,0,0,0,0,8,21,40,0
70293313,"2022-10-19",1,0,2019,2,"",0,"NEUTRAL","NO_OPINION","POSITIVE",3,4,4,3,"Good company in general.","Irdeto","","","","International company, always seeking ways to improve.","Dysfunctional HR team with a lot of politics.",5,3,4,"Technology",2022,1,TRUE,TRUE,2017,TRUE,"POSITIVE",0.999855160713196,"POSITIVE",0.995692431926727,"NEGATIVE",0.999016165733337,"POSITIVE",0.748120903968811,0.999855160713196,0.995692431926727,-0.999016165733337,0.748120903968811,"positive",0.962585270404816,"positive",0.78872013092041,"negative",0.922410249710083,"positive",0.401298612356186,0.962585270404816,0.78872013092041,-0.922410249710083,0.401298612356186,0,0.508,0.492,0.4404,0,0.674,0.326,0.4404,0,1,0,0,0,0,0,0,4,7,8,0
34675498,"2020-08-06",1,0,2016,2,"REGULAR",0,"NEUTRAL","NO_OPINION","POSITIVE",4,4,3,3,"Good for learning management consulting processes and procedures.","Accenture","Arlington, VA","Specialist","Pay more attention to lower-level staff.","Great employee development and great people.","Excessively long hours and difficulty getting promoted if not on the right team.",3,4,3,"Professional Services",2020,1,FALSE,TRUE,2014,TRUE,"POSITIVE",0.999750792980194,"POSITIVE",0.999870777130127,"NEGATIVE",0.999565660953522,"NEGATIVE",0.979330480098724,0.999750792980194,0.999870777130127,-0.999565660953522,-0.979330480098724,"positive",0.711998760700226,"positive",0.976165950298309,"negative",0.777303338050842,"neutral",0.709060788154602,0.711998760700226,0.976165950298309,-0.777303338050842,0,0,0.707,0.293,0.4404,0,0.328,0.672,0.8481,0.148,0.679,0.173,0.1027,0.219,0.781,0,-0.1027,8,6,13,6
